id,director,keywords,genres
12834,Tim Blake Nelson,brother brother relationship|mentor|restart|kitchen|road trip,Comedy|Crime|Drama|Thriller
24684,Lone Scherfig,age difference|self-discovery|coming of age|love affair|youth,Drama|Romance
20829,Judd Apatow,comedian|cancer|bromance|stand up comedian,Comedy|Drama
39414,Kieran Mulroney|Michele Mulroney,friendship|imaginary friend|long island|independent film|author,Comedy|Drama
22947,Jason Reitman,suitcase|business|omaha|on the road|downsizing,Drama|Romance
16577,David Bowers,superhero|title spoken by character,Animation|Action|Family|Science Fiction
4959,Tom Tykwer,duringcreditsstinger,Drama|Thriller|Crime
26466,Christopher Smith,ocean|florida|key|yacht|ax,Horror
45650,Joe Dante,basement|hole|little brother,Thriller|Adventure|Fantasy
28510,John Hyams,dynamite|hostage|superhuman|super soldier|massacre,Adventure|Action|Science Fiction|Thriller
13804,Justin Lin,gambling|brother sister relationship|ex-lover|fast|cops,Action|Crime|Drama|Thriller
44028,Rob Stefaniuk,duringcreditsstinger,Horror|Comedy|Music
45806,Urszula Antoniak,freedom|woman director,Drama
22074,Michael Moore,usa|capitalism|capitalist|wall street|criticism and blame,Documentary
19851,Michael Sucsy,,Drama|History|TV Movie
14979,Mimi Leder,boardwalk|police investigation|bare midriff|woman director,Action|Thriller|Crime
8880,Steven Soderbergh,biography|che guevara|bolivian army|la paz bolivia,Drama|History|War
24150,Rob Zombie,shotgun|halloween|death of a friend|insanity|number in title,Horror
25833,Glenn Gaylord,,Comedy
16991,Jody Hill,robbery|unrequited love|security guard|mall,Comedy|Crime|Drama
38842,George Gallo,corruption|pornography|texas|nightclub|nudity,Drama|Comedy|Crime
18126,Peter Chelsom,double life|pop star|musical|tennessee|teenage girl,Comedy|Drama|Family|Music|Romance
17336,Dito Montiel,sport|street fighter|new york city,Action|Adventure|Crime|Drama|Thriller
15357,Patrick Alessandrin,prison|martial arts|evidence|chase|delinquency,Action|Thriller|Crime
18131,Brian Herzlinger,refrigerator,Comedy|Romance
20856,John Schultz,alien|comedy|duringcreditsstinger|beforecreditsstinger|live action and animation,Adventure|Comedy|Family|Fantasy|Science Fiction
27135,Michael Cuesta,,Drama|Horror|Mystery|Thriller
22051,Max Mayer,children's book|asperger's syndrome|electrical engineer|asperger's,Drama|Romance
34480,Jon Harris,cave|claustrophobia|blood|cowardliness|rescue team,Adventure|Horror|Thriller
21407,Marcus Dunstan,sadistic|cat|burglar|fight|strip club,Horror|Thriller
9503,SÃ¶nke Wortmann,germany|vatican|pope|empowerment,Drama
29483,Rachel Ward,secret|home|isolation|australia|father,Drama|Foreign|Mystery
31723,Sebastian Gutierrez,women|infidelity|stewardess|aftercreditsstinger,Comedy|Drama
22824,Olatunde Osunsanmi,brother sister relationship|wheelchair|hypnosis|investigation|coverup,Science Fiction|Thriller
35939,Stephen Poliakoff,radio|adoption|boy's choir|foreign worker,War|Drama|History|Thriller
36691,Brian Koppelman|David Levien,infidelity|bankrupt|lonelyness|comedy|family drama,Comedy|Drama|Romance
35052,Jordan Scott,england|based on novel|nightmare|uniform|murder,Drama|Mystery|Thriller
71883,Takeshi Koike,fight|mafia|tournament|crying|creature,Fantasy|Drama|Action|Thriller|Animation
42171,Josh Appignanesi,muslim|culture clash|satire|independent film,Comedy|Drama
38542,J Blakeson,sex|bondage|ransom|father|rich,Crime|Drama|Thriller
16558,Tony Gilroy,spy,Thriller
53729,Dana Lustig,sex|secret|cheerleader|high school|revenge,Comedy
22855,Sam Liu,superhero|super powers|superhuman strength|lex luthor|power girl,Animation|Action|Adventure
28739,Ti West,high school|virus|bottled water,Horror
22640,Jonas Pate,independent film,Comedy|Drama
13975,Bertrand Tavernier,detective inspector|bayou|series of murders|confederate soldier|dave robicheaux,Thriller|Drama|Crime|Mystery
14749,Robert Vince,,Adventure|Drama|Family
15359,Lauren Montgomery,dc comics|based on comic book|super powers|woman director,Action|Adventure|Animation|Science Fiction
29963,Jane Campion,poet|independent film|duringcreditsstinger|woman director,Drama|Romance
80527,Mario Philip Azzopardi,alien|stargate|egyptian mythology,Adventure|Thriller|Science Fiction
26920,Yves Simoneau,secret from family|secret life|hidden weapon|spin off from video game|walking on roof,Action|Drama|History
25602,Isaac Florentine,martial arts|ninjas|gaijin|kunoichi,Action|Crime|Drama|Thriller
24833,Robert Vince,holiday|christmas|noÃ«l,Adventure
16614,Greg Mottola,comedy|cheating on partner|amusement park|summer job|carny,Comedy
12569,Mike Judge,pill|independent film|manufacturing|duped|grave side ceremony,Comedy
22620,Brian Levant,mystery|spirit|dog,Mystery|Animation|Comedy|Fantasy
34769,Peter Stebbings,crime fighter|delusion|superhero,Drama|Action|Comedy|Crime
30844,David Lister,witch,Fantasy
23568,Clare Kilner,woman director,Comedy
10197,Rob Marshall,memory|sidewalk cafe|room key|driving a car|coastline,Drama|Music|Romance
291092,Anand Tucker,,Thriller|Crime|Drama|Mystery
28089,Oren Moverman,independent film|wounded|soldier|iraq war,Drama|History
19904,Nelson McCormick,step father|remake,Horror|Thriller|Mystery
28677,Ellory Elkayem,squirrel|mountains|camping|rafting|independent film,Action|Adventure|Comedy
19255,Sam Mendes,interracial relationship|dead father|reference to bob dylan|biracial|bedtime story,Drama|Comedy|Romance
23049,Donald Petrie,beach|greece|tour bus|tour guide|viagra,Comedy|Romance
10024,Nick Cassavetes,parents kids relationship|sister sister relationship|court case|in vitro fertilisation|medical examiner,Drama
45098,Tae-Yeon Won,,Drama|Foreign|Romance
38780,Uwe Boll,rampage|massacre|killing spree,Action|Drama|Crime|Thriller
23128,Louie Psihoyos,japan|ocean|dolphin|nationalism|suffering,Documentary
17332,Joe Wright,newspaper|cello|musical|violin|los angeles,Drama
278604,Dominic Polcino,sex|spaceship|crude humor|jedi|darkside,Science Fiction|Animation|Comedy
13207,Marcus Nispel,cabin in the woods|teenager|axe murder|camp counselor|jason vorhees,Horror
32395,Shana Feste,woman director,Drama|Romance
15577,Wayne Kramer,immigrant|los angeles,Drama
18405,Dennis Iliadis,rape and revenge,Crime|Thriller|Horror|Drama
37080,Rodrigo GarcÃ­a,adoptive mother|nymphomaniac|mother daughter relationship,Drama|Romance
34003,Roy Burdine|Lloyd Goldfine,new york|brother brother relationship|martial arts|hero|mutant,Science Fiction|Adventure|Animation|Action|Family
25941,Daniel Barber,self-defense|widower,Thriller|Crime|Drama|Action
19959,Jonathan Mostow,clone|dystopia,Action|Science Fiction|Thriller
34626,Gareth Evans,,Action|Drama|Foreign|Thriller
22164,Ben Ramsey,tournament|kick|kicked in the leg|prison fight,Drama|Action|Thriller
19794,Lara Shapiro,coworker relationship|lying|woman director|publisher|publishing house,Comedy|Romance
15268,Andrzej Bartkowiak,martial arts|revenge|street fighter|based on video game,Action|Adventure|Science Fiction|Thriller
15189,Thor Freudenthal,adoption|puppy|pitbull|orphan|foster home,Comedy|Family
30431,Jon Amiel,biography|evolution|charles darwin,Drama|History
25968,Emily Young,new york|sex|asylum|controversial|independent film,Drama|Romance
16418,Conrad Helten,,Animation|Family
29917,Stuart Hazeldine,gun|room|suspicion|guard|pill,Thriller|Mystery
17335,Steve Shill,suspense,Drama|Thriller
11928,Francis Ford Coppola,confession|based on novel|birthday|nudity|cruise,Drama|Mystery
25754,Donald P. Borchers,ritual|remake|king|cornfield|based on film,Drama|Horror|Thriller
26583,Keoni Waxman,texas|boxer|bodyguard|ex-cop|night club,Action|Adventure|Thriller
18238,Phil Claydon,female nudity|horror|black comedy|lesbianism|female vampire,Horror|Comedy
29182,Malcolm Venville,,Drama|Crime
60821,Craig Pryce,,TV Movie|Comedy|Family|Fantasy|Romance
22798,Drew Barrymore,sport|roller derby|duringcreditsstinger|woman director,Drama
46584,Jacob Tierney,independent film,Comedy
36800,Tarik Saleh,future|dystopia|mind control|independent film|adult animation,Animation|Drama|Science Fiction|Thriller
19833,Armando Iannucci,washington d.c.|war|political incompetence|warmongering|united nations,Comedy
13576,Kenny Ortega,pop star|music|concert|aftercreditsstinger|duringcreditsstinger,Music|Documentary
32868,Lee Toland Krieger,love triangle|brother brother relationship|father-son relationship|prostitute|sex,Comedy|Drama
36811,Michael Hoffman,duringcreditsstinger,Drama|Romance
52799,Javier Fuentes-LeÃ³n,gay|fisherman|peru|gay romance|gay relationship,Drama|Romance|Foreign
19823,Jeff Beesley,,Drama|Thriller
22084,Paul Hoen,,TV Movie|Action|Adventure|Comedy|Family
8284,Jim Jarmusch,independent film,Crime|Drama|Thriller|Mystery
26035,Nancy Bardawil,suicide|grandparents|love|romance|summer,Drama|Romance
32985,Michael J. Bassett,mercenary|murder|stabbed to death|puritan|sorcerer,Adventure|Fantasy|Action|Science Fiction
32678,Alex De Rakoff,london|robbery|manchester city|violence,Action|Crime|Drama|Thriller
29426,George A. Romero,zombies,Horror|Science Fiction
21724,Damien Dante Wayans,rap|hip-hop,Action|Comedy|Music
17577,Jason Connery,duct tape gag|bandana|headshot|camoflage uniform|sadistic laughter,Action|Horror|Thriller|Science Fiction
291081,Julian Jarrold,,Thriller|Mystery|Crime|Drama
23566,William Lau,based on toy,Animation|Family
2080,Gavin Hood,corruption|mutant|boxer|army|marvel comic,Adventure|Action|Thriller|Science Fiction
14141,Danny Leiner,male nudity|tennis racket|tennis|underwear|owl,Comedy
53985,Peter Ramsey,monster|mutant|alien,TV Movie|Animation|Family|Comedy
33974,Lukas Moodysson,mother|thailand|philippines|independent film|unfaithfulness,Drama|Romance
17532,Chris Fisher,stranded|end of the world|shattered home|bizarre past|frightening visions,Thriller|Crime|Science Fiction|Mystery
176241,Kevin Hooks|Brad Turner,,Action|Drama|Thriller
16652,Steven E. Gordon|Boyd Kirkland,,Family|Animation
37178,Peter Berg,virtual reality|space,Drama|Romance|Science Fiction|Thriller
71866,Francesca Gregorini|Tatiana von Furstenberg,boarding school|woman director,Drama
24804,Scott Sanders,black people|blaxploitation|spoof|duringcreditsstinger,Action|Comedy
23410,Mark A. Lewis,,Horror|Science Fiction|Thriller
28053,Raymond De Felitta,secret|fetishism|stripper|family secrets|convict,Drama|Comedy
28118,Max Lang|Jakob Schuh,snake|mouse|fox|owl,Animation|Family
26963,Tomm Moore|Nora Twomey,barbarian|underwater|trapped|sea monster|woman director,Animation|Family|Fantasy
8915,Mira Nair,flying|empowerment|airplane|maneuver|woman director,Drama|Adventure|Romance
14853,Sheldon Wilson,man vs machine|alien planet|battle for survival,Action|Horror|Science Fiction
33997,Sherry Hormann,female nudity|africa|rape|based on novel|vagabund,Drama
24480,Peter Sohn,american football|baby|cloud|alligator|eel,Adventure|Animation|Comedy|Family|Fantasy
21467,Wolfgang Murnberger,investigation|murder|marijuana|dialect,Crime|Thriller|Comedy
14711,Fuminori Kizaki,samurai,Animation
36939,Duncan Ward,independent film|money|ensemble cast|fine art|maneuvering,Comedy|Drama
16325,Greg Marcks,casino|thriller|surveillance|omaha nebraska,Action|Crime|Mystery
25137,Peter Hyams,reporter|criminal,Drama
52505,Don Roos,based on novel,Drama
33788,Joel Bergvall|Simon Sandquist,coma|remake,Drama|Thriller|Romance
49522,Debbie Isitt,holiday|woman director,Comedy|Family
25846,Giuseppe Tornatore,sicily|fascism|mafia|communism,Drama|Comedy
24589,Ronnie del Carmen,pixar animated short|dog,Animation|Adventure|Comedy|Family|Fantasy
41360,Sandy Collora,alien life-form|science fiction,Science Fiction|Thriller
22805,Katherine Dieckmann,mother role|blog|woman director,Comedy|Drama
14536,Jonas Elmer,minnesota|small town|economy|plants|vegetarian,Comedy|Romance
12404,Richard Linklater,new york|based on novel|historical figure|theater|1930s,Comedy|Drama|Romance
25132,Robert Rodriguez,,Comedy|Family
44027,Werner Herzog,suspense|police standoff,Crime|Drama|Thriller
61872,Nick Willing,,Fantasy|Drama|Science Fiction
19556,Zach Cregger|Trevor Moore,sex|first time|virgin|road trip|playboy,Comedy|Romance
66113,Simone North,babysitter|australian|woman director,Drama|Thriller
16759,Oliver Hirschbiegel,revenge|independent film,Crime|Drama|Thriller
16604,Nathan Greno,,Animation|Comedy
26693,Ryuta Miyake,curse|vengeful ghost|ju-on,Horror
4475,Rebecca Miller,age difference|sense of guilt|marriage|terminal illness|neighbor,Comedy|Drama|Romance
19724,Karey Kirkpatrick,,Comedy|Drama|Family|Fantasy
14857,David Hollander,cemetery|dying and death|autopsy,Drama
28665,Kevin Tancharoen,musical|duringcreditsstinger,Music|Comedy|Drama|Romance
16167,Phedon Papamichael,,Horror|Mystery|Thriller
26722,Anthony Waller,isolation|hallucination|gas|investigation|hell,Horror|Mystery|Thriller
26621,Marty Callner,,Comedy
26809,Kevin Deters|Stevie Wermers,holiday|santa claus,Animation|Fantasy|Family
22820,Jared Hess,writing|plagiarism|independent film|homeschooling|aftercreditsstinger,Action|Comedy|Thriller
16335,Gilles Paquet-Brenner,suicide|sex|based on novel|explosive|architect,Horror|Thriller
37169,Tom Six,surgeon|kidnapping|body mutilation|psychosis|body horror,Horror
26587,Anthony DiBlasi,nightmare|primal fear,Horror|Drama|Thriller
14164,James Wong,karate|superhero|revenge|dragon|duringcreditsstinger,Action|Adventure|Fantasy|Science Fiction|Thriller
8316,Julie Delpy,hungary|virgin|beauty|dracula|aging,Drama|History|Horror
5937,Florian Gallenberger,japan|china|biography|ns-zeit|life-saver,Drama|History|War
26688,Stewart Hendler,graduation|killer|horror movie remade|sorority house,Horror|Mystery|Thriller
24051,Ernie Barbarash|Tia Buhl,amnesia|mind control|conspiracy|on the run|corporate world,Action|Adventure|Science Fiction|Thriller
24271,Peter Hewitt,scuplture|theft|security guard,Comedy|Crime
17669,Paolo Barzman,,Adventure|Fantasy|Drama|Thriller
19688,John Stockwell,mother daughter relationship|summer|real life mother and daughter playing mother and daughter|beauty pageant,Comedy|Drama
20777,Jonathan Liebesman,independent film|duringcreditsstinger,Drama|Thriller
25983,Ti West,ritual|cult|independent film|human sacrifice|eclipse,Mystery|Horror
16985,Savage Steve Holland,,Comedy|Family
79896,D. Kerry Prior ,police|vigilante|blood|gangster|revenant,Comedy|Horror
29159,Dario Argento,inspector|serial killer|fear,Horror|Thriller|Crime|Mystery
21862,Christian Forte,sex comedy,Comedy
37534,Luis Berdejo,,Horror|Thriller
33511,Sam Taylor-Johnson,musical|crying|dark past|kidnapping attempt|reference to tchaikovsky,Drama
21634,Russell Mulcahy,,
37565,Oliver Parker|Barnaby Thompson,treasure hunt|girls' boarding school|pirate,Comedy|Adventure
11388,Michael Polish,independent film|writer|hometown,Comedy
14028,Tim Matheson|Reynaldo Rodriguez,invasion|teamwork,War|Action|Thriller
27588,Tyler Oliver,independent film,Drama|Horror|Romance
14849,Stephen Herek,suicide|life and death|coma|afterlife,Drama|Fantasy|Comedy
28499,Ãlvaro de ArmiÃ±Ã¡n,,Horror|Thriller
22683,Thomas Carter,biography,Drama
24884,Robert Porter,,Animation|Adventure|Action|Comedy
19458,Allison Liddi-Brown,secret identity|island|monarchy|high school|princess,Comedy|Drama|Family
22215,Stephen Frears,,Drama|Comedy|Romance
16440,Mike Smith|Daniel DelPurgatorio,pirate,Animation|Horror|Action
41479,Derrick Borte,independent film|duringcreditsstinger,Comedy|Drama
20407,John Hindman,chiropractor,Comedy|Romance
14726,Nicolas Saada,,Drama|Romance|Thriller
50506,Michael Scott,,Comedy|Fantasy|Romance|TV Movie
17927,Will Gluck,cheerleading|aftercreditsstinger|duringcreditsstinger,Comedy|Romance
40850,Lisa Barros D'Sa|Glenn Leyburn,independent film|woman director,Drama|Romance|Thriller
26820,Richard Loncraine,film producer|saint louis|road trip|independent film|movie studio,Comedy|Drama
31218,Nick Love,bullying|hooligan|soccer|based on film,Drama
27989,Cheryl Hines,staatsanwÃ¤ltin|marriage|black comedy|duct tape|woman director,Action|Comedy|Romance
22717,Prabhu Deva,gang war,Action|Comedy|Crime|Thriller
20178,Bobcat Goldthwait,male nudity|poetry|adolescence|lie|nudity,Comedy|Romance
20618,Steve Rash,trip|beer,Comedy
17680,Steven Soderbergh,infidelity|economy|client|hooker|independent film,Comedy|Drama
27646,Adam Gierasch,halloween|halloween party|demon|faked death,Horror
36597,Coky Giedroyc,woman director,Drama
37190,David Hillenbrand|Scott Hillenbrand,,Comedy|Horror
24832,Jeff King,ex-detainee|paternity|fistfight,Action|Thriller
26588,Lee Demarbre,date|prostitute|sex|sheriff|secret,Horror|Thriller
30250,Sophie Barthes,soul selling|woman director,Fantasy|Drama|Comedy|Science Fiction
16931,Stephen Herek,chance,Action
28465,Keoni Waxman,,Action|Adventure|Thriller
37659,Tom DiCillo,the doors|gang|rock band,Documentary|Music
15052,David Ondaatje,,Horror|Mystery|Thriller
23382,Thomas Jane,suspense,Horror|Thriller
2325,Aleksandr Buravsky,journalist|world war ii|wolf's lair|st. petersburg|restaurant critic,War|Drama
41522,Paolo Barzman,,Science Fiction|Action
101907,Sam Liu,marvel comic|superhero|hulk|norse mythology|superhuman strength,Action|Animation|Fantasy|Science Fiction
42556,Arlene Sanford,montana|sister sister relationship|rocky mountains|underwear|calendar,Comedy|Romance
36123,Howard Hall,sea|australia|underwater|imax|south pacific,Documentary
36465,Thaddeus O'Sullivan,england|world war ii|prime minister|political negotiations,Drama|History|Foreign
22494,Gareth Carrivick,time travel|pub,Drama|Comedy|Science Fiction|Romance
33806,Felix Van Groeningen,male nudity|big family|alcoholism|men in underwear|uncle nephew relationship,Drama|Comedy
25704,Vicky Jenson,career|family|unemployment|woman director|graduation speech,Comedy
21398,Paul Solet,,Horror|Thriller
25183,Nicholas Jasenovec,love|independent film|aftercreditsstinger,Comedy|Drama|Romance
21469,Alex Merkin,hotel|neo-noir,Thriller|Mystery|Romance
27310,Roel ReinÃ©,sequel,Action|Adventure|Drama|Thriller
25642,Alex Winter,,Adventure
20606,Jake West,zombies|virus|drinking weekend,Comedy|Horror
24001,Dave Parker,movie in movie|slasher,Horror
18898,Ken Loach,ex-lover|independent film|social satire|soccer,Comedy|Drama
26320,Ang Lee,music festival|independent film|catskills|dog tags,Music|Comedy|Drama
72962,Josh Cooley,pixar animated short,Animation|Adventure|Comedy|Family|Fantasy
26342,Xavier S. Puslowski,cyborg,Action|Horror|Science Fiction
25405,Ross Katz,war crimes|warlord|war victim|military,Drama|History|War
14410,"George Tillman, Jr.",musical|rap music|boom box|rapping|crack addict,Drama|Music
46420,Sean Byrne,killing|high school|female killer|revenge|prom,Horror
26171,Kirk Jones,family relationships|doctor|retired|visit|widower,Drama
22259,Mark Baldo,,Action|Adventure|Animation|Family|Science Fiction
34592,Kevin Hamedani,racist|religion,Horror
25196,Scott Cooper,taxi|country music|journalist|guitar|bar,Drama|Music|Romance
28479,Florian Baxmeyer,private detective,Mystery|Adventure|Family
23173,Jon Wright,suicide|drowning|bullying|swimming pool|revenge,Comedy|Horror
19905,Neal Brennan,duringcreditsstinger,Comedy
33195,Danis TanoviÄ�?,"Mark and David are best friends, photo journalists going from war to war. In the spring of 1988, they're in Kurdistan, at an isolated mountain clinic, waiting for an offensive. David's had enough - he wants to go home to Dublin to his pregnant wife. He leaves, with Mark promising to follow in a few days. A week or so later, Mark's home after being wounded, but David's not been heard from. Mark's slow recovery and uncharacteristic behavior alarm his girlfriend, Elena, who asks her grandfather, a Spanish psychologist, to come to Dublin to help. Are there things the carefree and detached journalist is bottling up? Is he a casualty of war?",Aramid Entertainment Fund|Irish Film Board|Tornasol Films|Asap films|Parallel Film Productions
22136,FranÃ§ois Ozon,,Fantasy|Drama|Science Fiction|Foreign
38850,Anders Anderson,loss of child|grieving widower,Crime|Drama|Mystery|Thriller
20825,Nia Vardalos,woman director,Comedy|Romance
18472,Jeff King,,Action|Adventure|Thriller
28019,Russell Mulcahy,shootout|hoodlum,Action|Crime|Mystery|Thriller
31169,John Kent Harrison,holocaust|world war ii|biography|nazi germany,Drama|War
34188,Scott S. Anderson,high school|singer|dating|american football player,Comedy
32338,Jennifer DevoldÃ¨re,woman director,Comedy|Romance|Family
41009,Ian Fitzgibbon,suspense,Action|Comedy|Crime|Drama
51249,Tim McCanlies,wilderness|boy|best friend,Action|Adventure|Drama|Family
23720,Lynn Shelton,independent film|woman director,Comedy
23127,Rob Zombie,female nudity|monster|hero|nudity|halloween,Animation|Horror|Action|Comedy
22135,Dror Soref,thriller|kidnapping,Crime|Horror|Mystery|Thriller
29919,Howard Michael Gould,mexico|sailing|funeral|wife|daughter,Comedy
52034,Shinya Tsukamoto,android|child murderer|sequel|metal|mutilations,Foreign|Action|Science Fiction|Thriller|Horror
39545,Jac Schaeffer,arranged marriage|failure|near future|woman director,Fantasy|Drama|Comedy|Science Fiction|Romance
23044,R. J. Cutler,fashion|month in title,Documentary
15135,John Gulager,,Horror|Action|Comedy
43937,Jon Gunn,based on novel|independent film,Drama|Family
19268,Eric Toledano|Olivier Nakache,,Comedy
22681,Morgan J. Freeman,american football|jealousy|secret|small town|obsession,Horror|Thriller
30128,Bob Gosse,female nudity|based on novel|stripper|flop|black comedy,Comedy|Drama
29134,Cherien Dabis,illinois|independent film|white castle|woman director,Drama
183894,Jim O'Hanlon,,Romance|Comedy|Drama
32084,Samuel Maoz,,Drama|War
17911,Jack Perez,,Horror|Science Fiction
19106,Emmanuel Klotz|Albert Pereira-Lazaro,,Animation|Comedy
22492,Davis Guggenheim,claim in title|rock documentary|soda bottle|statement in title|led zeppelin,Documentary|Music
18759,Tim Iacofano,amnesia|suspense|serial killer|psychic|investigator,Horror|Science Fiction|Thriller
18480,Larry Charles,gay|fame|mockumentary|hollywood|lgbt,Comedy
26736,Lev L. Spiro,island|magic|adventure|foreign language|based on tv series,Adventure|Comedy|Drama|Family|Fantasy
37721,Andrew Lancaster,independent film,Comedy|Drama|Foreign
51880,Eric-Emmanuel Schmitt,,Drama
23404,Dolph Lundgren,,Action|Drama|Thriller
15060,Peter Avanzino,megaphone|feminism|future|wormhole|alien life-form,Animation|Comedy
27169,Manny Rodriguez,,Comedy
44571,Gordon Chan,nurse|prophecy|cia|undercover|mass murder,Action|Thriller|Science Fiction
38087,Dan Eckman,detective|cocaine|male friendship|strip club|costume,Comedy|Thriller|Mystery
17632,Chris Bouchard,middle-earth (tolkien)|the lord of the rings,Action|Adventure|Fantasy
21033,Dean O'Flaherty,suspense,Drama|Mystery|Thriller
30685,Joel Schumacher,west virginia|revenge|rifle|occult,Horror|Thriller
15338,David M. Evans,,Comedy|Family
46127,James Hayman,college|sorority|rivalry|young adult,Comedy|Drama|Family|TV Movie
28520,Scott McGehee|David Siegel,independent film,Drama|Thriller|Romance
14549,Brian King,,Thriller|Action|Crime
22476,Kyle Rankin,,Action|Comedy|Horror|Science Fiction
18065,Benny Boom,duringcreditsstinger,Action|Comedy|Crime
39037,Julio DePietro,independent film,Comedy|Romance
26223,Richard Harrah,suspense|independent film,Thriller
19139,Andrew Morahan,,Drama
24438,Marc Lawrence,witness protection|comedy|duringcreditsstinger,Comedy
19508,Mark A.Z. DippÃ©,cartoon|surrealism|dog|garfield,Animation|Comedy|Family
1977,Toby Wilkins,brother sister relationship|broken neck|curse|stabbing|gothic,Horror|Thriller
22175,Nicholaus Goossen,suspense,Horror|Thriller
282963,James Strong,wormhole|sand,Family|Science Fiction|TV Movie|Adventure|Drama
27866,Shannon Hartman,live performance|spoof|live audience|stand up comedian,Comedy
18955,Gad Elmaleh,,Comedy
35436,Albert Dupontel,,Comedy
26032,Rob Williams,holiday|gay|coming out|gay romance|gay teenager,Drama|Comedy|Romance
41144,Brian Baugh,christian|independent film,Drama
56704,Olivier Doran,,Comedy
22800,Jeff Stilson,,Comedy|Documentary
24869,Jamin Winans,,Action|Fantasy
14838,Enda McCallion,suspense,Drama|Thriller
27561,Mike Clattenburg,nudity|white trash|jack daniels|marijuana,Comedy|Crime
35885,Federico Moccia,love|moccia,Comedy
19900,Blayne Weaver,independent film,Action|Comedy|Mystery|Romance|Thriller
25377,Daniel Benmayor,,Action|Foreign|Horror|Thriller
20441,Martin Barnewitz,prequel|child driving tractor|hit by a truck|killer scarecrow,Horror
113655,Jeff Balsmeyer,,Comedy|Drama|Romance
18247,Robert Iscove,,Drama|Music
15039,Richard Crudo,underground|vampire|zombies,Horror|Action|Thriller|Science Fiction
23988,Bo Zenga,halloween|slapstick|duringcreditsstinger,Comedy|Horror
133365,,diary|anne frank|jewish|girl|nazi occupation,Drama
29150,Robert D. Siegel,gun|loser|sport|beating|diner,Comedy|Drama
23509,Giovanni Veronesi,ferrari|desert,Comedy
40819,Michael Stephenson,,Documentary|Comedy
46534,"Andrew Thomas Hunt	",female nudity|underwear|strip club|mute,Action|Thriller
25154,Todd Louiso,,Comedy
26367,Tyler Perry,aunt|duringcreditsstinger,Drama|Comedy
38150,Philip Ridley,gangster boss|birthmark|pact with the devil,Drama|Horror|Thriller
35568,Chandler Tuttle,dystopia,Action|Science Fiction|Thriller
31189,Ruba Nadda,independent film|woman director,Drama|Romance
52699,Stuart Gillard,,Comedy|Family
24458,Franny Armstrong,post-apocalyptic|global warming|woman director,War|Documentary|History
19105,Sam Dunn|Scot McFadyen,tour|heavy metal|live concert|loud music,Documentary|Music
220903,Martha Holmes|Simon Blakeney|Stephen Lyle,plants|animal species|biology|wildlife|ecology,Documentary
33870,Bruce Beresford,"At the age of 11, Li was plucked from a poor Chinese village by Madame Mao's cultural delegates and taken to Beijing to study ballet. In 1979, during a cultural exchange to Texas, he fell in love with an American woman. Two years later, he managed to defect and went on to perform as a principal dancer for the Houston Ballet and as a principal artist with the Australian Ballet.",Great Scott Productions Pty. Ltd.
17618,Robert Hall,psychopathic killer|metal skull mask|slaughter,Thriller|Horror
30974,Abel Ferry,stalking|mountain climbing|elimination derby|blockage,Action|Thriller|Horror
34423,Kevin Heffernan,independent film|duringcreditsstinger,Comedy
23116,Dylan Avery,conspiracy theory,Documentary
42151,Ben Wheatley,murder|dark comedy|crime family,Drama|Action|Comedy
26379,,,Drama|Family|Foreign
54507,Matt Lang,musical,Music|Comedy
27370,Shane Van Dyke,paranormal|fake documentary|demonic possession|based on a supposedly true story|no ending credits,Horror|Mystery|Thriller
42309,Michael Storey,,Horror|Thriller|Mystery
36432,Doug Pray,inspiration,Documentary
21641,Tom Hooper,england|leeds united|sport|brighton|soccer,Drama
28227,Chris Smith,capitalism|economics|oil industry|prediction|financial crisis,Documentary
281982,Euros Lyn,,Science Fiction|TV Movie
20236,Danny Lerner,,Action|Adventure|Thriller
39958,Ron Daniels,independent film,Drama
34279,Yann Moix,french movies,Comedy|Fantasy
15670,Tyler Perry,criminal,Comedy|Crime|Drama
26191,Claire Denis,woman director,Drama|Foreign
35689,Jake Goldberger,independent film,Crime|Mystery|Thriller
49637,Julien Nitzberg,dancing|west virginia|independent film,Documentary
19599,John Harrison,last judgment|afterlife|paranormal|barker,Horror|Drama|Mystery|Thriller
14402,Patrice Leconte,beauty contest,Comedy
23951,Gary Hustwit,,Documentary
28238,Gregory Doran,shakespeare adaptation|based on play,Drama
43065,Andrew Monument,film director|interview|independent film|filmmaker|filmmaking,Documentary|Horror
44750,Jim Strouse,alcohol|restaurant|immigrant|bus ride|bicycle,Comedy|Drama
16634,R. W. Goodwin,alien abduction,Action|Adventure|Comedy|Science Fiction
21474,Bille Woodruff,cheerleader|sport|high school|malibu|cheerleading,Comedy
281979,,,Science Fiction|Adventure|Family
32389,FranÃ§ois Alaux|HervÃ© de CrÃ©cy|Ludovic Houplain,zoo|delinquent|police|criminal,Animation
40534,Bruce Hendricks,duringcreditsstinger,
26629,FrÃ©dÃ©ric Berthe,,Comedy
31160,Rodrigo Blaas,shop|store window|toy shop|child in peril|doll,Animation|Fantasy|Mystery
47813,Don Hahn,,Documentary|Family
24613,Renzil D'Silva,,Foreign|Romance|Thriller
18489,Andy Bichlbaum|Mike Bonanno|Kurt Engfehr,,Documentary
25073,Sean McConville,mental breakdown|independent film|writer|bathtub,Drama|Horror|Thriller
